city,vendor_id,brand_name,vendor_name,vertical,latitude,longitude
Lima,219224,Inkafarma,Inkafarma Dominicos,pharmacies,-12.006199836731,-77.0992965698242
Lima,219601,Tambo,Tambo Castilla,groceries,-12.1354999542236,-77.0071029663086
Lima,221167,Chicken What,Chicken What 2 De Mayo,restaurants,-12.0916996002197,-77.0394973754883
Lima,225429,PedidosYa Market,Pedidosya Market Surco,darkstores,-12.140500068664602,-76.9933013916016
Lima,231275,Juicy Wraps,Juicy Wrapsc Pueblo Libre,restaurants,-12.080900192260698,-77.0597991943359
Lima,236411,Besifrah,Besifrah Higuereta,cross_vertical,-12.1276998519897,-77.0003967285156
Lima,243788,CREPAS Y JUGOS,Crepas Y Jugos,restaurants,-11.9991998672485,-77.0643997192383
Lima,244146,Delizabeth Floreria,Delizabeth Floreria,cross_vertical,-11.993800163269,-77.0716018676758
Lima,249816,Chicken Brothers,Chicken Brothers Express,restaurants,-12.089799880981502,-77.0751037597656
Lima,264085,Madeli Perú,Madeli Peru,cross_vertical,-12.1681995391846,-76.9885025024414
Lima,266163,Boticas Perú Miraflores,Boticas Peru Miraflores,pharmacies,-12.127900123596199,-77.0092010498047
Lima,268808,Offincasa-courier,Offincasacourier,courier_business,-12.0719995498657,-77.0482025146484
Lima,272349,Chicago Hot Grills,Chicago Hot Grills,restaurants,-12.114800453185998,-77.0139999389648
Lima,273453,Pedidosya Market,Pedidosya Market San Borja,darkstores,-12.0951995849609,-76.9952011108398
Lima,275506,Zucanasta,Zucanasta San Isidro,groceries,-12.095600128173798,-77.02719879150392
Lima,280671,PedidosYa Market,Pedidosya Market Drinks Chorrillos,darkstores,-12.193699836731001,-77.0085983276367
Lima,281183,Arelys Store,Arelys Store,cross_vertical,-12.0076999664307,-77.0907974243164
Lima,281488,Umari,Umari Plaza Norte,restaurants,-12.0072002410889,-77.0600967407227
Lima,282524,Mamita Y Yo-courier,Mamita Y Yocourier,courier_business,-12.1766996383667,-77.0129013061523
Lima,293495,11 Brasas Chicken,11 Brasas Chicken,restaurants,-12.1772003173828,-77.0162963867188
Lima,294204,Vega Market,Vega Market Maranon Drinks,drinks,-11.9710998535156,-77.0809020996094
Lima,206385,Papa John's,Papa Johns Benavides Faucett,restaurants,-12.1281003952026,-76.9858016967773
Lima,206387,Papa John's,Papa Johns Chorrillos,restaurants,-12.1808004379272,-77.0127029418945
Lima,206425,La Salchi,La Salchi Miraflores,restaurants,-12.1169996261597,-77.0376968383789
Lima,206464,Cinnabon,Cinnabon Real Plaza Centro Civico,restaurants,-12.056699752807598,-77.0373001098633
Lima,206531,Spizza,Spizza,restaurants,-12.1229000091553,-77.0114974975586
Lima,207137,Burger King,Burger King Gardenias,restaurants,-12.128399848938002,-76.9849014282227
Lima,207688,Social Drinks Licorería,Social Drinks Licoreria Surquillo,drinks,-12.119199752807598,-76.9985961914062
Lima,207925,Repshop,Repshop Express El Parque,groceries,-12.1026000976562,-77.0149002075195
Lima,208090,Don Belisario,Don Belisario Plaza Norte,restaurants,-12.006799697876,-77.0584030151367
Lima,208108,Miami Chicken Criollo,Miami Chicken Criollo Plaza Norte,restaurants,-12.0069999694824,-77.0585021972656
Lima,208218,Brava Wings,Brava Wings Escardo,restaurants,-12.082200050354,-77.095703125
Lima,208405,Chicharrones del Inca,Chicharrones Del Inca Preciados,restaurants,-12.128199577331499,-76.9999008178711
Lima,208474,Johnny Rockets,Johnny Rockets Mantaro,restaurants,-12.0760002136231,-77.0839004516602
Lima,208987,Ice & Shake,Ice Shake Nicolas Ayllon,restaurants,-12.0565004348755,-76.97080230712892
Lima,209087,Roky's,Rokys Tomas Valle 2,restaurants,-12.012200355529798,-77.0921020507812
Lima,209141,Juicy Lucy,Juicy Lucy Pueblo Libre,restaurants,-12.080900192260698,-77.0597991943359
Lima,209485,Usams,Usams Jockey Plaza,cross_vertical,-12.086500167846697,-76.9766006469727
Lima,219142,Chim&Changas,Chimchangas,restaurants,-12.090299606323201,-77.0476989746094
Lima,219205,Inkafarma,Inkafarma 28 De Julio,pharmacies,-12.1269998550415,-77.0294036865234
Lima,224886,Capo di Pasta,Capo Di Pasta Surco,groceries,-12.1226997375488,-76.9933013916016
Lima,228607,Zacateca,Zacateca Surquillo,restaurants,-12.1203002929688,-77.0019989013672
Lima,231412,RÍO ACAÍ BOWLS,Rio Acai Bowls San Borja,restaurants,-12.0902996063232,-77.0044021606445
Lima,232814,Frosty Café & Pastelería,Frosty Cafe Pasteleria Surquillo,restaurants,-12.1204996109009,-77.0007019042969
Lima,237606,Japi Tiendita,Japi Tiendita,groceries,-12.094799995422402,-77.002403259277315
Lima,243809,El Horno De Don Clo,El Horno De Don Clo,restaurants,-12.0874996185303,-77.0716018676758
Lima,244530,PiksaJaus,Piksajaus,restaurants,-12.135499954223599,-76.9786987304688
Lima,258219,Franz - Charcuteria,Franz Charcuteria,groceries,-12.114199638366697,-77.0376968383789
Lima,265565,The Spanish Grocery-courier,The Spanish Grocerycourier,courier_business,-12.142399787902798,-77.0201034545898
Lima,267784,Fast Food Kusa,Fast Food Kusa,restaurants,-12.0901002883911,-77.0836029052734
Lima,271847,Chimoka Café Bar,Chimoka Cafe Bar,restaurants,-12.012100219726598,-77.0030975341797
Lima,274233,,Ferreteria Teknelcourier,courier_business,-12.130499839782702,-77.0299987792969
Lima,279484,Up Burger,Up Burger Puruchuco,restaurants,-12.040499687194801,-76.9326019287109
Lima,281638,Funko,Funko Conquistadores,cross_vertical,-12.108699798583999,-77.037101745605511
Lima,282316,Vega Market,Vega Market Salamanca,groceries,-12.074700355529801,-76.988403320312514
Lima,283491,Hygge Care,Hygge Care,cross_vertical,-12.170700073242202,-76.9886016845703
Lima,285340,Jungle Love - Salad Festival,Jungle Love Salad Festival,restaurants,-12.1159000396728,-77.0236968994141
Lima,288629,Muy Muy Callao,Muy Muy Callao,restaurants,-12.047599792480503,-77.1107025146484
Lima,292592,,Mobil Faucett,cross_vertical,-12.0691003799438,-77.0977020263672
Lima,293266,La Casa De Las Sopas 371,La Casa De Las Sopas 371,restaurants,-12.079099655151401,-77.0783996582031
Lima,296726,,Dogos Food 321,restaurants,-12.0902996063232,-77.0745010375977
Lima,298911,Mr.julius,Mrjulius,restaurants,-12.066200256347702,-76.956901550293
Lima,206307,Mariáte,Mariate Miraflores,restaurants,-12.1152000427246,-77.0356979370117
Lima,206519,Las Canastas,Las Canastas La Molina,restaurants,-12.0676002502441,-76.943603515625
Lima,206527,Isushi Sushi Bar,Isushi Sushi Bar Surco,restaurants,-12.125200271606502,-76.9830017089844
Lima,206911,Heladeria Speciale,Heladeria Speciale Ayacucho,restaurants,-12.1494998931885,-77.0222015380859
Lima,207476,Pappas Grill,Pappas Miraflores,restaurants,-12.122400283813498,-77.029296875
Lima,207603,Alto Market,Alto Nicolas Ayllon Super,groceries,-12.0629997253418,-76.9831008911133
Lima,207790,Norky's,Norkys Mexico 2,restaurants,-12.0753002166748,-77.0233993530273
Lima,207848,Jack´s Urban Pizza,Jacks Urban Pizza Alfredo Benavides,restaurants,-12.1286001205444,-76.9951019287109
Lima,207870,Frutix,Frutix Real Plaza Salaverry,restaurants,-12.0902996063232,-77.0522003173828
Lima,207922,Otto Grill,Otto Grill Plaza Lima Sur,restaurants,-12.1721000671387,-77.0133972167969
Lima,207929,Otto Grill,Otto Grill Centro Civico,restaurants,-12.056200027465799,-77.0373001098633
Lima,207989,Pan Sal Aire,Pan Sal Aire,restaurants,-12.148300170898402,-77.0211029052734
Lima,208147,Brava Wings,Brava Wings La Molina,restaurants,-12.0770998001099,-76.9641036987305
Lima,208934,Enrolados,Enrolados Aviacion,restaurants,-12.0857000350952,-77.0040969848633
Lima,209059,Mr. Sushi,Mr Sushi Pedro Miotta,restaurants,-12.1545000076294,-76.982696533203111
Lima,209092,Ichi Bai,Ichi Bai,restaurants,-12.1525001525879,-76.9822998046875
Lima,209219,Starbucks,Starbucks La Fontana,restaurants,-12.073200225830098,-76.9504013061523
Lima,209639,Bubba Bags,Bubba Bags Jockey Plaza,cross_vertical,-12.085900306701697,-76.9756011962891
Lima,219273,Inkafarma,Inkafarma Azucena Monterrey,pharmacies,-12.044899940490701,-76.9561996459961
Lima,219626,Tambo,Tambo Comidas Navarrete,restaurants,-12.092000007629398,-77.0268020629883
Lima,228963,El Enano Miraflores,El Enano Miraflores,restaurants,-12.1152000427246,-77.0358963012695
Lima,231434,Mi Frutta,Mi Frutta,restaurants,-12.085399627685597,-76.9787979125977
Lima,231540,El Budare Tasca Bar,El Budare Tasca Bar,restaurants,-11.982099533081,-77.0886001586914
Lima,232777,D'Valentinos,Dvalentinos Los Olivos,restaurants,-11.9586000442505,-77.0759963989258
Lima,236260,Señor Limón,Senor Limon Naciones Unidas,restaurants,-12.0486001968384,-77.0595016479492
Lima,238744,Pastifina,Pastifina,restaurants,-12.0819997787476,-77.0570983886719
Lima,239418,Atelier Amore Gelato,Atelier Amore Gelato,restaurants,-12.1316003799438,-77.0199966430664
Lima,242413,Barrio Lima,Barrio Lima Choriillos,restaurants,-12.1991996765137,-77.005500793457
Lima,256032,El Parrillero,El Parrillero,restaurants,-12.0924997329712,-77.0255966186523
Lima,263671,Okami  Sushi Bar,Okami Sushi Bar La Molina,restaurants,-12.064299583435101,-76.9450988769531
Lima,265440,Librería Crisol,Libreria Crisol Sjl,cross_vertical,-12.0072002410889,-77.0038986206055
Lima,275349,Gran Chifa Chung Tong,Gran Chifa Chung Tong,restaurants,-12.1288995742798,-76.9982986450195
Lima,275425,Zucanasta,Zucanasta San Luis,groceries,-12.080200195312502,-76.9921035766602
Lima,280668,PedidosYa Market,Pedidosya Market Drinks Surco 2,darkstores,-12.128199577331499,-76.9954986572266
Lima,282464,Con Filo,Con Filo Surco,restaurants,-12.0909004211426,-76.9728012084961
Lima,282978,Dpaso Restobar,Dpaso Restobar,restaurants,-12.1192998886108,-77.0315017700195
Lima,287063,Doña Yola,Dona Yola,restaurants,-12.008399963378901,-77.0938034057617
Lima,289985,Los Tarrillo,Los Tarrillo Apolo Jr 3 De Febrero 1269,restaurants,-12.0732002258301,-77.008796691894517
Lima,295826,,Pedidosya Market La Molina 2,darkstores,-12.0637998580933,-76.9606018066406
Lima,297734,Panes El Sultán,Panes El Sultan,restaurants,-12.1164999008179,-77.0211029052734
Lima,206378,Señor Limón,Senor Limon Presscott,restaurants,-12.087900161743201,-77.0483016967773
Lima,206448,La Choza Náutica,La Choza Nautica Brena,restaurants,-12.058699607849102,-77.0422973632812
Lima,206461,Cinnabon,Cinnabon Mall Plaza Bellavista,restaurants,-12.0569000244141,-77.1018981933594
Lima,206533,Viena Cafetería Delicatessen,Viena Cafeteria Delicatessen Jesus Maria,restaurants,-12.0733003616333,-77.0497970581055
Lima,206939,Patrio La Sangucheria,Patrio La Sangucheria,restaurants,-12.0747003555298,-77.0518035888672
Lima,207416,Mr. Sushi,Mr Sushi Juan Pezet,restaurants,-12.1031999588013,-77.052001953125
Lima,207421,Mr. Sushi,Mr Sushi Alfredo Mendiola,restaurants,-11.9934997558594,-77.0608978271484
Lima,207530,La p'tite France,La Ptite France 1,restaurants,-12.1164999008179,-77.0240020751953
Lima,207561,Pizza Hut,Pizza Hut Delivery Aramburu,restaurants,-12.102499961853,-77.0224990844727
Lima,207941,Otto Grill,Otto Grill Real Plaza Salaverry,restaurants,-12.0903997421265,-77.0523986816406
Lima,208429,Fuego Santo,Fuego Santo,restaurants,-12.146100044250499,-76.9858016967773
Lima,208711,Repshop,Repshop Cedros De Villa,drinks,-12.1965999603272,-77.0105972290039
Lima,208835,Thika Thani,Thika Thani Market San Borja,groceries,-12.096599578857399,-77.0025024414062
Lima,208880,Floristerí,Floristeri,cross_vertical,-12.0959997177124,-76.9932022094727
Lima,209318,Amour Crepe,Amour Crepe,restaurants,-12.080400466919,-76.991096496582
Lima,209449,Madam Tusan,Madam Tusan Jockey Plaza,restaurants,-12.085399627685598,-76.9788970947266
Lima,209716,The Best Burger,The Best Burger Naranjal,restaurants,-11.977199554443402,-77.0815963745117
Lima,209822,La Sopería,La Soperia Chorrillos,restaurants,-12.1787004470825,-76.9970016479492
Lima,210021,Los Criollos,Los Criollos Lince,restaurants,-12.082400321960401,-77.0334014892578
Lima,210280,Norky's,Norkys Proceres De La Independencia 2,restaurants,-11.9758996963501,-77.0012969970703
Lima,219213,Inkafarma,Inkafarma Tupac Amaru,pharmacies,-11.9715995788574,-77.0577011108398
Lima,219631,Tambo,Tambo Universitaria,groceries,-12.063500404357898,-77.0785980224609
Lima,221329,Sushi2,Sushi221,restaurants,-12.0970001220703,-77.0727996826172
Lima,221338,Tambo,Tambo Bar Upc Surco,drinks,-12.104100227356,-76.9642028808594
Lima,223106,Carnívoro,Carnivoro Salamanca,restaurants,-12.075499534606898,-76.977897644043
Lima,225117,El Jeque,El Jeque 1,restaurants,-12.1134996414185,-77.0251007080078
Lima,227581,La Sanahoria Restaurante,La Sanahoria Restaurante,restaurants,-12.1056995391846,-77.0401000976562
Lima,231529,La Vieja Señora,La Vieja Senora,drinks,-12.1464004516602,-76.9896011352539
Lima,242635,Tiramisu Atelier de Pizza Miraflores,Tiramisu Atelier De Pizza Miraflores,restaurants,-12.1162004470825,-77.0453033447266
Lima,243049,Canelié,Canelie San Miguel,restaurants,-12.069800376892099,-77.1019973754883
Lima,243759,Mr. Taco,Mr Taco Pueblo Libre,restaurants,-12.080900192260698,-77.0664978027344
Lima,255997,Pizza La Delicia,Pizzeria Macarena Surco,restaurants,-12.140399932861298,-76.9987030029297
Lima,257136,La Charcutería De Lima,La Charcuteria De Lima Surco,groceries,-12.122500419616701,-76.9804000854492
Lima,260282,La Casita De Las Salchipapas,La Casita De Las Salchipapas San Miguel,restaurants,-12.084199905395497,-77.0829010009766
Lima,265511,La Iberica,La Iberica Plaza Lima Sur,groceries,-12.172699928283702,-77.0130996704102
Lima,278222,Saatbio,Saatbio,groceries,-12.137000083923299,-77.0205993652344
Lima,278865,,Gourmet Fusion,restaurants,-12.090999603271502,-77.0365982055664
Lima,282249,Vega Market,Vega Market Las Palmeras,groceries,-11.9731998443603,-77.0723037719727
Lima,284907,,Clandestina,restaurants,-12.1138000488281,-77.0490036010742
Lima,286200,,Miscelanea Dulcescourier,courier_business,-12.1125001907349,-77.0212020874023
Lima,288208,Ya Pe Causa,Ya Pe Causa,restaurants,-12.0755996704102,-77.0773010253906
Lima,290763,,Petunia Florerias Lima,cross_vertical,-12.126500129699698,-77.0298004150391
Lima,292680,Mérida Donut's,Merida Donuts,restaurants,-11.9371004104614,-77.0500030517578
Lima,294437,Little Caesars' Pizza,Little Caesars Pizza Ayacucho,restaurants,-12.1346998214722,-76.996696472168
Lima,297512,Pala Pipol,Pala Pipol,restaurants,-12.112899780273402,-77.0207977294922
Lima,206629,Hijos de Fruta,Hijos De Fruta Surquillo,restaurants,-12.115400314331001,-76.9960021972656
Lima,206801,Norky's,Norkys Canada,restaurants,-12.0790004730225,-76.9906005859375
Lima,206839,Macartur,Macartur Sacramento,restaurants,-12.1301002502441,-76.9803009033203
Lima,206849,Toto's Pizza,Totos Pizza Jesus Maria,restaurants,-12.0745000839233,-77.0515975952148
Lima,207204,Carnívoro,Carnivoro Manuel Villaran,restaurants,-12.120400428772001,-77.0002975463867
Lima,207330,Avinka,Avinka Angamos,groceries,-12.111700057983402,-77.0037002563477
Lima,207461,Cinnabon,Cinnabon Mall Del Sur,restaurants,-12.1557998657227,-76.9817962646484
Lima,207684,Destilerías Aliadas Peruanas,Destilerias Aliadas Peruanas Barranco,drinks,-12.145899772644,-77.018798828125
Lima,207706,Chifa Delivery,Chifa Delivery,restaurants,-12.1279001235962,-76.9906005859375
Lima,207741,Término Medio Burger,Termino Medio Burger Angamos,restaurants,-12.1113996505737,-77.0030975341797
Lima,208063,Frutix,Frutix Plaza Norte,restaurants,-12.007399559021001,-77.0597991943359
Lima,208112,Popolo Pizza,Popolo Pizza San Miguel,restaurants,-12.0832004547119,-77.0852966308594
Lima,208179,Chifa Fung Shing,Chifa Fung Shing Constructores,restaurants,-12.0671997070312,-76.9574966430664
Lima,208281,Bembos,Bembos Helados Metro Canada,restaurants,-12.0839004516602,-77.0139007568359
Lima,208756,Papi Riqui,Papi Riqui,restaurants,-12.008399963378901,-77.0938034057617
Lima,208762,Caja China Criolla Express,Caja China Criolla Express Rodolfo Beltran,restaurants,-12.087900161743201,-77.0112991333008
Lima,209645,Pizza Hut,Pizza Hut Delivery La Rambla Brasil,restaurants,-12.0669002532959,-77.0474014282227
Lima,209698,Häagen-Dazs,Haagendazs Larcomar,restaurants,-12.1321001052856,-77.0299987792969
Lima,219591,Tambo,Tambo Fresnos,groceries,-12.101400375366199,-76.9430999755859
Lima,221260,Paletas Factory,Postrelado La Molina,restaurants,-12.102299690246602,-76.9450988769531
Lima,221335,Tambo,Tambo Upc Surco,groceries,-12.104100227356,-76.9642028808594
Lima,225423,PedidosYa Market,Pedidosya Market Drinks Surquillo,darkstores,-12.1169996261597,-77.0170974731445
Lima,226806,Mattoni,Mattoni,restaurants,-12.116399765014698,-77.0418014526367
Lima,230090,Pollo Loco y sus Carnes,Pollo Loco Y Sus Carnes,restaurants,-12.089300155639702,-77.0699005126953
Lima,235852,Burgy's,Burgys Prado,restaurants,-12.093299865722702,-77.057502746582
Lima,237800,Al Fuego Perú,Al Fuego Peru,groceries,-12.0894002914429,-76.9854965209961
Lima,237813,La Burguesa,La Burguesa Av Universitaria,restaurants,-12.067399978637702,-77.0775985717773
Lima,251632,Cevicheria Donde Pedro,Cevicheria Donde Pedro,restaurants,-12.085900306701697,-77.0161972045898
Lima,252719,Da Tong Yuan,Da Tong Yuan,restaurants,-12.092399597168003,-77.0317001342773
Lima,256033,Mi Punto Fijo En Perú,Mi Punto Fijo En Peru,restaurants,-11.9949998855591,-77.0852966308594
Lima,261947,Como En Casa Vane Vane,Como En Casa Vane Vane Lima,restaurants,-12.0601997375488,-77.0637969970703
Lima,262817,Kekekas,Kekekas San Miguel,restaurants,-12.082200050354,-77.076301574707
Lima,264689,Crazy Panda,Crazy Panda Surco,restaurants,-12.0909004211426,-76.9728012084961
Lima,265420,Sra. Buendía,Sra Buendia Caminos Del Inca,restaurants,-12.125399589538603,-76.9832992553711
Lima,265421,Sra. Buendia,Sra Buendia Jockey Plaza,restaurants,-12.085100173950202,-76.9760971069336
Lima,265449,Latín Music,Latin Music,cross_vertical,-12.121399879455602,-77.0279006958008
Lima,266063,Juicy Lucy,Juicy Lucy Shakes Postres Jockey,restaurants,-12.0852003097534,-76.9748001098633
Lima,266179,Boticas Perú,Boticas Peru Chorrillos,pharmacies,-12.1989002227783,-77.01239776611331
Lima,267049,Fast.burger Av. Angamos,Fastburger Av Angamos,restaurants,-12.1113996505737,-77.0030975341797
Lima,273909,Bembos,Bembos Helados Javier Prado,restaurants,-12.0923004150391,-77.0291976928711
Lima,274948,Alalaw Café,Alalaw Cafe Comas,restaurants,-11.9591999053955,-77.0612030029297
Lima,276638,Hawi Poke,Hawi Poke Surquillo,restaurants,-12.114000320434599,-77.0233001708984
Lima,280630,El Pa'n,El Pan,restaurants,-12.1054000854492,-77.0052032470703
Lima,281727,Florever,Florever Lince,cross_vertical,-12.0845003128052,-77.0354995727539
Lima,282045,La Patishka,La Patishka,groceries,-12.0622997283935,-77.0665969848633
Lima,282643,,Melendres,cross_vertical,-12.0141000747681,-77.0078964233398
Lima,291520,Roky's,Rokys Proceres,restaurants,-12.002799987793003,-77.0074996948242
Lima,206317,Don Bajadon -,Don Bajadon Barranco,restaurants,-12.1412000656128,-77.022102355957
Lima,206322,Dolce Capriccio,Dolce Capriccio Miraflores,restaurants,-12.117600440979,-77.0357971191406
Lima,206508,King Kronuts,King Kronuts Mantaro,restaurants,-12.076199531555202,-77.0835037231445
Lima,206970,Montao,Montao Angamos,restaurants,-12.110400199890101,-77.0016021728516
Lima,207144,La Rosa Náutica,La Rosa Nautica,restaurants,-12.130599975585902,-77.0355987548828
Lima,207560,Pizza Hut,Pizza Hut Delivery Universitaria,restaurants,-12.081800460815401,-77.0822982788086
Lima,208215,Nuevo Mundo Distribuidora,Nuevo Mundo Distribuidora Lince,drinks,-12.0916004180908,-77.0345001220703
Lima,208226,Lucio Caffe,Lucio Caffe Mantaro,restaurants,-12.076199531555202,-77.0830001831055
Lima,208412,Repshop,Repshop Cebotto,drinks,-12.1778001785278,-76.9963989257812
Lima,208793,Empanadas Paulistas,Empanadas Paulistas Puruchuco,restaurants,-12.0401000976562,-76.9322967529297
Lima,208827,Ocho Sabores,Ocho Sabores,restaurants,-12.069299697875998,-76.9423980712891
Lima,208830,La 530,La 530 Universitaria San Miguel,drinks,-12.088399887085,-77.0805969238281
Lima,208855,Siete Sopas,Siete Sopas Plaza Norte,restaurants,-12.0073003768921,-77.0582962036133
Lima,209104,Destilerías Aliadas Peruanas,Destilerias Aliadas Peruanas San Isidro,drinks,-12.1017999649048,-77.0291976928711
Lima,209112,La Sopería,La Soperia Enrique Palacios,restaurants,-12.1168003082275,-77.0319976806641
Lima,209301,Foreplay,Foreplay Barranco,cross_vertical,-12.145500183105503,-77.0218963623047
Lima,209393,El Hornero,El Hornero Circunvalacion Del Golf Los Incas,restaurants,-12.076499938964801,-76.9634017944336
Lima,209501,El Corralito Palmeras,El Corralito Las Palmeras,restaurants,-11.9862003326416,-77.0726013183594
Lima,209616,Kings Broster,Kings Broster Surco,restaurants,-12.1330003738403,-76.9981002807617
Lima,209756,Don Rojas,Don Rojas Los Cipreses,restaurants,-12.171600341796898,-76.9682006835938
Lima,209854,Veggie Burger,Veggie Burger Larco,groceries,-12.125,-77.0295028686523
Lima,209999,Almendariz,Almendariz Los Conquistadores,drinks,-12.104700088501,-77.0370025634766
Lima,221302,Reynas del Pollo,Reynas Del Pollo,restaurants,-12.017100334167498,-77.0731964111328
Lima,221320,Street Burger,Street Burger Mercado Del Pilar,restaurants,-12.0977001190185,-77.0362014770508
Lima,225439,PedidosYa Market,Chela Al Toque Surquillo,darkstores,-12.1169996261597,-77.0170974731445
Lima,231558,La Tartela,La Tartela,restaurants,-12.087699890136697,-77.0353012084961
Lima,236500,Chaofan,Chaofan,restaurants,-12.120200157165502,-77.0012969970703
Lima,244128,Don Sebas,Don Sebas Av Brasil 515,cross_vertical,-12.064599990844702,-77.0448989868164
Lima,254298,Fantasy Blossom,Fantasy Blossom,cross_vertical,-12.168199539184602,-76.9888000488281
Lima,262812,Sanguchón Campesino,Sanguchon Campesino Magdalena Del Mar 2,restaurants,-12.102499961853002,-77.059196472168
Lima,263695,Pezkalo,Pezkalo,restaurants,-12.0811004638672,-76.995002746582
Lima,265570,,Santa Elena Avinka Courier,courier_business,-12.159000396728498,-76.9794998168945
Lima,275181,Señor Maki,Senor Maki,restaurants,-12.0843000411987,-77.0829010009766
Lima,286089,El Señor De La Pizza,El Senor De La Pizza,restaurants,-12.060500144958501,-76.9417037963867
Lima,287526,Chicken What,Chicken What Jockey,restaurants,-12.0852003097534,-76.9748001098633
Lima,206594,Popeyes,Popeyes Larco,restaurants,-12.122099876403798,-77.0283966064453
Lima,207581,Chop Man Bar,Chop Man Bar Centro De Lima,drinks,-12.0488996505737,-77.0580978393555
Lima,207645,Cocina Natural,Cocina Natural,restaurants,-12.0846004486084,-77.0490036010742
Lima,207728,Casimiro,Casimiro Arequipa,restaurants,-12.0866003036499,-77.0343017578125
Lima,207762,El Kiosko Agüero,El Kiosko Aguero,restaurants,-12.1619997024536,-76.9953994750977
Lima,207936,Repshop,Repshop El Sauce,drinks,-12.0838003158569,-76.9279022216797
Lima,208068,La Pastana,La Pastana Los Olivos,restaurants,-11.9749002456665,-77.0742034912109
Lima,208463,The Eco Friendly Pizza Co,The Eco Friendly Pizza Co La Arboleda,restaurants,-12.079099655151401,-76.8991012573242
Lima,208843,Disfruta - San Borja,Disfruta San Borja,restaurants,-12.0902996063232,-77.0044021606445
Lima,209164,Chifa Palacio,Chifa Palacio 1 Canaval Moreyra 1,restaurants,-12.0978002548218,-77.0182037353516
Lima,209228,Salchi Burger,Salchi Burger Tomas Marsano,restaurants,-12.1213998794556,-77.0058975219727
Lima,209253,Santoku Sushi Bar,Santoku Sushi Bar Benavides,restaurants,-12.0566997528076,-77.1020965576172
Lima,209451,El Jefe Smoked BBQ,El Jefe Smoked Bbq,restaurants,-12.0937004089356,-77.0345993041992
Lima,209494,Chuck E. Cheese,Chuck E Cheese Santa Anita,restaurants,-12.056200027465799,-76.9716033935547
Lima,209519,The Eco Friendly Pizza Co,The Eco Friendly Pizza Co La Molina,restaurants,-12.0869998931885,-76.9356994628906
Lima,209575,Pizza Hut,Pizza Hut Camacho,restaurants,-12.0764999389648,-76.9637985229492
Lima,219386,Oechsle,Oechsle Puruchuco,cross_vertical,-12.041299819946298,-76.9336013793945
Lima,219596,Tambo,Tambo Espinar,groceries,-12.116800308227498,-77.0370025634766
Lima,221149,Be Smart,Be Smart Comas,cross_vertical,-12.006600379943798,-77.0594024658203
Lima,221279,Pollenials,Pollenials,restaurants,-12.1162004470825,-77.0193023681641
Lima,223007,Dolce Latte,Dolce Latte 5,restaurants,-12.147100448608402,-76.981201171875
Lima,223035,Chifa Lun Ma,Chifa Lun Ma 1,restaurants,-12.065899848938002,-76.9445037841797
Lima,230793,Trinos Burger,Trinos Burger,restaurants,-12.148300170898402,-77.0037002563477
Lima,234207,Quepay Cocina Arequipeña,Quepay Cocina Arequipena,restaurants,-12.0481004714966,-77.0764007568359
Lima,235466,Burgy's,Burgys Panorama,restaurants,-12.0832996368408,-76.9684982299805
Lima,241244,Saki Poké & Bowls,Saki Poke Bowls Monterrey,restaurants,-12.112899780273402,-76.9915008544922
Lima,243734,Polleria Don Erazo,Polleria Don Erazo,restaurants,-12.089799880981502,-77.074798583984418
Lima,254669,Experiencia Tinkuy,Experiencia Tinkuy Los Olivos,restaurants,-11.999799728393498,-77.064697265625
Lima,257071,Chicken What,Chicken What La Molina,restaurants,-12.091600418090803,-76.9497985839844
Lima,265021,Seres,Seres,cross_vertical,-12.1145000457764,-76.9983978271484
Lima,271856,Brasas Stone,Brasas Stone,restaurants,-12.110699653625499,-77.0102996826172
Lima,271946,Saltados Criollos,Saltados Criollos,restaurants,-12.0673999786377,-76.9589996337891
Lima,276426,We Love Burgers,We Love Burgers Surquillo,restaurants,-12.114000320434599,-77.0233001708984
Lima,278223,Midway,Midway Surquillo,groceries,-12.1125001907349,-77.013702392578111
Lima,281301,"Cevichería A La, Causa!",Cevicheria A La Causa,restaurants,-12.006799697876,-77.0064010620117
Lima,282247,Vega Market,Vega Market Maranon,groceries,-11.9710998535156,-77.0809020996094
Lima,284509,Roky's,Rokys Gamarra,restaurants,-12.064100265502901,-77.0141983032227
Lima,287812,,La Tapada,groceries,-12.0486001968384,-76.974403381347713
Lima,290776,Ohakken Street Nikkei,Ohakken Street Nikkei,restaurants,-12.096199989318798,-77.0027008056641
Lima,206421,Barbarian,Barbarian Barranco,restaurants,-12.1506996154785,-77.0222015380859
Lima,206435,Restaurante Don Guillermo,Restaurante Don Guillermo,restaurants,-12.0950002670288,-77.0022964477539
Lima,206841,Macartur,Macartur Cruz Del Sur,restaurants,-12.085100173950202,-76.972900390625
Lima,207123,Pescados Capitales,Pescados Capitales Miraflores,restaurants,-12.109399795532202,-77.0495986938477
Lima,207191,Delicass,Delicass Chacarilla,restaurants,-12.122599601745602,-76.9858016967773
Lima,207251,Alto Market,Alto Faucett Bebidas,drinks,-12.0691003799438,-77.0976028442383
Lima,207308,Burger King,Burger King Pezet,restaurants,-12.1033000946045,-77.0519027709961
Lima,207451,Rústica,Rustica Los Flamencos,restaurants,-12.053899765014702,-76.963699340820312
